      IND             SHC     g | h         n         m
      526    5.591921e+00         h        22        21
      527   -1.264805e+01         g        22        22
      528   -9.546940e+00         h        22        22
      529    2.569441e+00         g        23         0
      530    1.348646e+01         g        23         1
      531   -8.895406e+01         h        23         1
      532    2.021321e+01         g        23         2
      533    5.246919e+01         h        23         2
      534    6.338262e+01         g        23         3
      535   -2.846711e+01         h        23         3
      536   -1.954593e+01         g        23         4
      537   -8.677732e+01         h        23         4
      538   -3.840327e+01         g        23         5
      539   -2.145062e+01         h        23         5
      540    5.797565e+01         g        23         6
      541   -9.230234e+00         h        23         6
      542    8.043473e+01         g        23         7
      543   -1.137589e+01         h        23         7
      544   -1.459929e+01         g        23         8
      545   -1.235356e+02         h        23         8
      546   -3.068336e+01         g        23         9
      547   -2.592004e+01         h        23         9
      548    3.533941e+01         g        23        10
      549    5.672063e+00         h        23        10
      550   -5.590185e+00         g        23        11
      551   -4.525929e+01         h        23        11
      552   -9.155395e+00         g        23        12
      553   -2.073738e+01         h        23        12
      554    6.264181e+00         g        23        13
      555   -9.055471e+00         h        23        13
      556    1.145733e+01         g        23        14
      557   -1.392972e+01         h        23        14
      558   -1.274808e+01         g        23        15
      559   -8.200537e+00         h        23        15
      560    1.158456e+01         g        23        16
      561   -3.562564e+00         h        23        16
      562   -2.937987e+00         g        23        17
      563   -7.844880e+00         h        23        17
      564    7.806320e+00         g        23        18
      565    9.904291e+00         h        23        18
      566    6.889085e+00         g        23        19
      567    2.032352e+00         h        23        19
      568    1.033317e+01         g        23        20
      569   -2.847728e-01         h        23        20
      570   -1.740266e-01         g        23        21
      571   -1.585405e+00         h        23        21
      572    3.443725e+00         g        23        22
      573    2.560348e+00         h        23        22
      574   -6.595720e+00         g        23        23
      575    8.345601e+00         h        23        23
      576    2.475846e+01         g        24         0
      577    6.557090e+01         g        24         1
      578    2.597604e+00         h        24         1
      579   -5.546265e+01         g        24         2
      580   -2.143114e+01         h        24         2
      581    1.325088e+00         g        24         3
      582   -9.000547e+01         h        24         3
      583   -9.741505e+01         g        24         4
      584   -1.609601e+01         h        24         4
      585   -1.065343e+02         g        24         5
      586    3.992099e+00         h        24         5
      587    1.832071e+01         g        24         6
      588   -4.296815e+00         h        24         6
      589    7.107571e-01         g        24         7
      590   -1.416560e+01         h        24         7
      591   -9.515931e+01         g        24         8
      592   -2.749239e+01         h        24         8
      593   -4.118416e+01         g        24         9
      594    4.687141e+01         h        24         9
      595    1.940714e+01         g        24        10
      596    1.528028e+01         h        24        10
      597   -3.462476e+01         g        24        11
      598   -9.440160e+00         h        24        11
      599   -3.213131e+01         g        24        12
      600    3.720914e+01         h        24        12
      601    1.486805e+01         g        24        13
      602   -2.530983e+00         h        24        13
      603   -2.030112e+01         g        24        14
      604   -4.108209e-01         h        24        14
      605   -9.720203e+00         g        24        15
      606    1.576005e+01         h        24        15
      607   -8.754295e-01         g        24        16
      608    2.549725e+00         h        24        16
      609   -3.954894e+00         g        24        17
      610   -4.090790e+00         h        24        17
      611   -4.863264e+00         g        24        18
      612    8.943787e+00         h        24        18
      613    5.920340e+00         g        24        19
      614    3.870360e+00         h        24        19
      615    4.220281e+00         g        24        20
      616   -1.564708e+00         h        24        20
      617    2.491789e+00         g        24        21
      618   -5.822423e+00         h        24        21
      619    1.097714e-01         g        24        22
      620   -8.602046e-01         h        24        22
      621    2.707789e+00         g        24        23
      622   -2.067533e+00         h        24        23
      623    5.689962e+00         g        24        24
      624    4.668431e+00         h        24        24
      625    5.232614e+01         g        25         0
      626    5.837804e+01         g        25         1
      627    7.161835e+01         h        25         1
      628   -2.868376e+01         g        25         2
      629   -3.371529e+01         h        25         2
      630   -5.433662e+00         g        25         3
      631   -3.961861e+01         h        25         3
      632   -5.136971e+01         g        25         4
      633    4.703746e+01         h        25         4
      634   -2.868568e+01         g        25         5
      635    3.680074e+01         h        25         5
      636    2.414649e+01         g        25         6
      637   -3.923236e+00         h        25         6
      638   -3.762203e+00         g        25         7
      639    4.674338e+00         h        25         7
      640   -4.077994e+01         g        25         8
      641    3.605204e+01         h        25         8
      642    1.117291e+01         g        25         9
      643    7.141795e+01         h        25         9
      644    3.819121e+01         g        25        10
      645   -7.139811e-01         h        25        10
      646   -8.955021e+00         g        25        11
      647    2.570077e+01         h        25        11
      648    4.955878e+00         g        25        12
      649    4.553711e+01         h        25        12
      650    2.920283e+01         g        25        13
      651    5.145486e+00         h        25        13
      652   -8.353556e+00         g        25        14
      653    4.770568e+00         h        25        14
      654    6.946773e+00         g        25        15
      655    3.055349e+01         h        25        15
      656    1.028488e+01         g        25        16
      657    4.562538e+00         h        25        16
      658    1.330779e+00         g        25        17
      659    5.166197e+00         h        25        17
      660    1.690668e+00         g        25        18
      661    8.082473e+00         h        25        18
      662    6.145236e+00         g        25        19
      663    8.142729e+00         h        25        19
      664    5.284703e+00         g        25        20
      665   -7.615925e-01         h        25        20
      666    1.014835e+00         g        25        21
      667   -2.911072e+00         h        25        21
      668   -1.932435e+00         g        25        22
      669   -3.178019e+00         h        25        22
      670   -7.256098e-01         g        25        23
      671   -1.050026e+00         h        25        23
      672   -1.048473e+00         g        25        24
      673   -2.550487e+00         h        25        24
      674    3.271017e+00         g        25        25
      675   -3.971374e+00         h        25        25
      676    6.310992e+01         g        26         0
      677    1.904152e+01         g        26         1
      678    3.265171e+01         h        26         1
      679    1.877211e+01         g        26         2
      680   -2.321936e+01         h        26         2
      681    1.072255e+00         g        26         3
      682   -1.526193e+01         h        26         3
      683    1.870896e+01         g        26         4
      684    1.931958e+01         h        26         4
      685    3.811622e+01         g        26         5
      686   -1.264947e+00         h        26         5
      687    1.674150e+01         g        26         6
      688   -3.500655e+01         h        26         6
      689   -5.434330e+00         g        26         7
      690   -2.025881e+01         h        26         7
      691    2.161908e+01         g        26         8
      692    2.335584e+01         h        26         8
      693    2.623276e+01         g        26         9
      694    1.369618e+01         h        26         9
      695    3.253326e+01         g        26        10
      696   -3.306023e+01         h        26        10
      697    3.064181e+00         g        26        11
      698    6.749014e+00         h        26        11
      699    3.020666e+01         g        26        12
      700    1.132303e+01         h        26        12
      701    1.734064e+01         g        26        13
      702   -1.636781e+01         h        26        13
      703    3.163145e+00         g        26        14
      704   -2.664339e+00         h        26        14
      705    1.569863e+01         g        26        15
      706    1.061291e+01         h        26        15
      707    1.413986e+01         g        26        16
      708   -4.075677e+00         h        26        16
      709    4.935969e+00         g        26        17
      710   -1.832965e+00         h        26        17
      711    7.395931e+00         g        26        18
