      IND             SHC     g | h         n         m
      796    3.470000e+01         h        28         6
      797   -6.200000e+00         g        28         7
      798   -6.700000e+00         h        28         7
      799    1.670000e+01         g        28         8
      800    2.160000e+01         h        28         8
      801   -9.100000e+00         g        28         9
      802   -3.310000e+01         h        28         9
      803    1.780000e+01         g        28        10
      804    1.660000e+01         h        28        10
      805    3.420000e+01         g        28        11
      806   -5.000000e-01         h        28        11
      807   -4.000000e-01         g        28        12
      808   -2.050000e+01         h        28        12
      809   -3.060000e+01         g        28        13
      810   -3.900000e+00         h        28        13
      811   -3.200000e+00         g        28        14
      812   -1.650000e+01         h        28        14
      813    2.900000e+00         g        28        15
      814    1.450000e+01         h        28        15
      815    1.700000e+00         g        28        16
      816    2.040000e+01         h        28        16
      817   -1.970000e+01         g        28        17
      818   -1.420000e+01         h        28        17
      819    2.200000e+00         g        28        18
      820    1.570000e+01         h        28        18
      821    1.670000e+01         g        28        19
      822   -1.290000e+01         h        28        19
      823   -2.050000e+01         g        28        20
      824   -1.180000e+01         h        28        20
      825   -3.500000e+00         g        28        21
      826   -4.280000e+01         h        28        21
      827    9.800000e+00         g        28        22
      828   -8.600000e+00         h        28        22
      829    7.600000e+00         g        28        23
      830    2.740000e+01         h        28        23
      831    1.280000e+01         g        28        24
      832   -6.750000e+01         h        28        24
      833   -3.540000e+01         g        28        25
      834   -2.200000e+00         h        28        25
      835    4.370000e+01         g        28        26
      836   -1.920000e+01         h        28        26
      837    1.050000e+01         g        28        27
      838    2.890000e+01         h        28        27
      839   -2.360000e+01         g        28        28
      840    7.940000e+01         h        28        28
      841    1.530000e+01         g        29         0
      842   -2.220000e+01         g        29         1
      843   -2.360000e+01         h        29         1
      844    8.200000e+00         g        29         2
      845    1.340000e+01         h        29         2
      846    5.400000e+00         g        29         3
      847    8.000000e-01         h        29         3
      848   -1.010000e+01         g        29         4
      849    9.200000e+00         h        29         4
      850   -4.400000e+00         g        29         5
      851   -9.700000e+00         h        29         5
      852   -1.310000e+01         g        29         6
      853    1.720000e+01         h        29         6
      854   -6.500000e+00         g        29         7
      855    1.100000e+01         h        29         7
      856    3.000000e+00         g        29         8
      857    4.000000e+00         h        29         8
      858    4.200000e+00         g        29         9
      859    1.470000e+01         h        29         9
      860   -1.970000e+01         g        29        10
      861    1.390000e+01         h        29        10
      862    1.320000e+01         g        29        11
      863   -2.400000e+00         h        29        11
      864    1.200000e+00         g        29        12
      865   -2.810000e+01         h        29        12
      866    6.900000e+00         g        29        13
      867   -2.170000e+01         h        29        13
      868   -7.700000e+00         g        29        14
      869    1.600000e+00         h        29        14
      870   -1.800000e+00         g        29        15
      871    1.500000e+00         h        29        15
      872    6.100000e+00         g        29        16
      873   -9.800000e+00         h        29        16
      874   -2.710000e+01         g        29        17
      875   -2.190000e+01         h        29        17
      876   -1.120000e+01         g        29        18
      877    2.690000e+01         h        29        18
      878    4.060000e+01         g        29        19
      879   -1.560000e+01         h        29        19
      880    8.100000e+00         g        29        20
      881   -1.260000e+01         h        29        20
      882   -1.430000e+01         g        29        21
      883   -2.860000e+01         h        29        21
      884    2.390000e+01         g        29        22
      885    8.000000e+00         h        29        22
      886    1.150000e+01         g        29        23
      887    2.560000e+01         h        29        23
      888    2.000000e+00         g        29        24
      889   -1.100000e+01         h        29        24
      890   -9.800000e+00         g        29        25
      891   -1.030000e+01         h        29        25
      892    5.200000e+00         g        29        26
      893   -1.790000e+01         h        29        26
      894    4.100000e+00         g        29        27
      895    2.000000e+00         h        29        27
      896    4.280000e+01         g        29        28
      897    5.800000e+00         h        29        28
      898    5.300000e+00         g        29        29
      899    4.060000e+01         h        29        29
      900    3.220000e+01         g        30         0
      901   -1.000000e-01         g        30         1
      902   -1.000000e+00         h        30         1
      903    8.000000e+00         g        30         2
      904   -1.020000e+01         h        30         2
      905   -1.280000e+01         g        30         3
      906   -8.800000e+00         h        30         3
      907   -8.000000e-01         g        30         4
      908    2.910000e+01         h        30         4
      909   -4.600000e+00         g        30         5
      910   -2.400000e+00         h        30         5
      911   -3.200000e+00         g        30         6
      912   -1.040000e+01         h        30         6
      913    8.000000e-01         g        30         7
      914    6.700000e+00         h        30         7
      915   -5.900000e+00         g        30         8
      916   -4.900000e+00         h        30         8
      917    4.400000e+00         g        30         9
      918    1.690000e+01         h        30         9
      919   -1.430000e+01         g        30        10
      920    2.300000e+00         h        30        10
      921   -9.400000e+00         g        30        11
      922   -1.600000e+00         h        30        11
      923    8.000000e+00         g        30        12
      924   -3.200000e+00         h        30        12
      925    1.610000e+01         g        30        13
      926   -1.400000e+01         h        30        13
      927   -3.300000e+00         g        30        14
      928    8.200000e+00         h        30        14
      929    3.600000e+00         g        30        15
      930    5.000000e-01         h        30        15
      931    3.700000e+00         g        30        16
      932   -9.800000e+00         h        30        16
      933    1.000000e+00         g        30        17
      934   -4.400000e+00         h        30        17
      935   -1.090000e+01         g        30        18
      936    6.200000e+00         h        30        18
      937    4.300000e+00         g        30        19
      938   -5.800000e+00         h        30        19
      939    2.120000e+01         g        30        20
      940   -4.700000e+00         h        30        20
      941   -5.400000e+00         g        30        21
      942    1.000000e-01         h        30        21
      943    7.000000e-01         g        30        22
      944    1.020000e+01         h        30        22
      945   -5.200000e+00         g        30        23
      946   -3.400000e+00         h        30        23
      947   -1.300000e+01         g        30        24
      948    9.900000e+00         h        30        24
      949    5.000000e+00         g        30        25
      950   -2.500000e+00         h        30        25
      951   -1.920000e+01         g        30        26
      952   -1.170000e+01         h        30        26
      953   -1.430000e+01         g        30        27
      954   -1.050000e+01         h        30        27
      955    3.210000e+01         g        30        28
      956   -2.150000e+01         h        30        28
      957    2.800000e+01         g        30        29
      958    1.460000e+01         h        30        29
      959    2.690000e+01         g        30        30
      960    3.830000e+01         h        30        30
