      IND             SHC     g | h         n         m
      743   -1.821759e+00         h        27         7
      744    1.180718e+01         g        27         8
      745   -1.477708e+00         h        27         8
      746   -5.403165e-01         g        27         9
      747   -1.605396e+00         h        27         9
      748    8.597099e-01         g        27        10
      749   -4.932261e+00         h        27        10
      750   -4.443579e-01         g        27        11
      751   -1.299336e+00         h        27        11
      752    6.823006e+00         g        27        12
      753   -5.013749e+00         h        27        12
      754   -6.492332e+00         g        27        13
      755    6.475908e+00         h        27        13
      756   -9.037967e-01         g        27        14
      757   -3.443867e+00         h        27        14
      758    3.218291e+00         g        27        15
      759    4.353752e-01         h        27        15
      760    1.199511e+00         g        27        16
      761    5.019323e+00         h        27        16
      762    4.826453e-05         g        27        17
      763    5.840332e-05         h        27        17
      764   -5.120942e-05         g        27        18
      765   -1.089308e-04         h        27        18
      766   -3.122892e-05         g        27        19
      767    1.784384e-05         h        27        19
      768   -3.440773e-05         g        27        20
      769   -2.217617e-05         h        27        20
      770    2.861138e-06         g        27        21
      771    1.449648e-05         h        27        21
      772   -2.786846e-05         g        27        22
      773    9.469479e-06         h        27        22
      774   -1.026619e-05         g        27        23
      775   -1.900295e-06         h        27        23
      776   -2.190381e-05         g        27        24
      777    2.275779e-06         h        27        24
      778   -1.372753e-05         g        27        25
      779    7.625385e-06         h        27        25
      780   -3.000656e-06         g        27        26
      781   -5.651982e-06         h        27        26
      782   -6.757285e-08         g        27        27
      783    7.481418e-06         h        27        27
      784   -6.153984e+00         g        28         0
      785   -4.793764e+00         g        28         1
      786    1.382376e+00         h        28         1
      787    1.656229e+00         g        28         2
      788    3.405956e+00         h        28         2
      789    6.280248e+00         g        28         3
      790   -6.900900e-01         h        28         3
      791   -4.244237e-02         g        28         4
      792   -4.882459e+00         h        28         4
      793   -3.215290e+00         g        28         5
      794   -2.950332e+00         h        28         5
